review,sentiment
"I was watching the beginning of this on a Friday, mid-day, while working at computer at home, relaxing a bit after a hectic week, and cleaning-up some files and answering some communications. Got interrupted a couple of times, so had trouble getting all the details straight (although it's hardly a work of Hitchcock proportions, where missing a detail can through the whole story off-kilter), and besides it was not exactly an ""engrossing"" piece of work.<br /><br />So during a commercial, read the only prior comment here (by ""mgconlan-1""), and pretty much can agree with its details.<br /><br />Not quite in the category of a film so awful it is fascinatingly ""good,"" but I'd like to catch on tape when run again (rather than seeing it as aired), so I can fast forward as needed and see the parts which I missed this first time.<br /><br />Give it a ""3*"" because of the attractiveness of the four primary characters.",0
"I do not know what some of these filmmakers are thinking, by making the same type of clichéd film over and over, where the bad guys (bad girls in this case) win. Weak acting and very predictable. Nothing original about it. This same movie has been made over and over again- not different from GOODBYE LOVER (1989), SLOW BURN (2005), or at least ten other movies with the exact same storyline and ending. There are a lot of holes in the movie too. It is as if they ran out of money and just stopped filming. Or perhaps they ran out of ideas. But do not waste your time with this one. It will only leave you upset by having wasted your time watching it.",0
I saw this movie considering this as a normal Hollywood movie but then came to know that its a Movie made for TV channel.On my DVD cover out of 2 critics comments one of the critic stephen farber from moviline reveiwed it as A best movie of the Year..<br /><br />All the character were simple and decent performances except the Brain's character which never gets scope which director wanted to keeps mystery till end.. there was suspense till end but when you see the end that lady Police Officer and main culprit had a Lesbian affair seems to be totally stupid idea.God knows what happens to DAVE the male lead character..<br /><br />The other Critic from Mr. Brown's Movies said that Shocking and Effective but doesn't quite live up to all the Hype... which i saw after watching the Movie .for which i was partially aggree...i should have read this first before taking the movie..,0
"All I can say is, this movie is made for the Lifetime Channel on TV, which means no solid characters, no particular style, weak acting all kinds of suggested sex but no-breasts and tushs (because boy, that would just catapult the film into the depths of sleaze wouldn't it?) but the heavily simulated sex, well, that's OK. <br /><br />When watching these films I have to ask myself, when will these types of TV channels and their advertisers ever grow up? I think these companies are actually way behind the times. They really have no clue what the younger generation is in tune with and if they knew they would demand we change. The whole point of many American TV channels like these seems mostly to regurgitate the same sanitized, diluded garbage over and over like a generic movie assembly line. I guess it works for them... or at least it has. Not sure about the future though. <br /><br />Don't bore yourself to death like I did. Seek out some real TV movies on HBO, Showtime, IFC, Starz, etc. Any channel that puts effort into their work and doesn't have to ask a priest what they can or cannot show.",0
"The Lifetime channel aired this in October but I only got around to watching it now. It's the old eternal triangle again  small-town Connecticut boy Dave Ford (Matt Long) has a quick fling with his best friend's girlfriend, Emily Darrow (Emmanuelle Chriqui), on the eve of his departure for law school in New York, thinks about her for the next five years while he isn't doing contracts and briefs, runs into her again when he returns home after the death of his father on the eve of a big exam five years later, and gets involved with her romantically again. But director and co-writer Matthew Cole Weiss goes way over the top, framing the whole thing in flashback as Dave confesses to murdering Emily, her husband and another one of her lovers in front of (here comes the spoiler) a Lesbian cop who's also a flame of Emily's. Weiss overdoes the ""flanging"" effect by which Dave gets to see chunks of his previous life flash before his eyes even before he's actually dead, cutting those in even while Dave and Emily are having sex and thereby ruining the soft-core porn shots that give even some otherwise pretty lame Lifetime movies at least a bit of audience appeal. I couldn't help but flash back myself to James M. Cain and how much better he wrote women like this in his classic thrillers (all adapted into hit movies) ""The Postman Always Rings Twice,"" ""Double Indemnity"" and ""Mildred Pierce."" It also doesn't help that the film ends with the bad guys (the bad girls, actually) triumphant and the decent, if naïve and stupid, hero seemingly on his way to the lethal injection table  or that the actors playing the people Dave and Emily are cheating on are both better looking than they are. Incidentally, though this film went straight to cable in the U.S. there were some blank spots on the soundtrack indicating where swear words were blipped, so I presume this got a theatrical release somewhere in the world.",0
"Saw this as part of the DC Reel Affirmations Film Festival. I hope they got better movies than this, because this film failed to deliver on any of the hopes that audience may have entertained, from the fantasy of seeing James Franco without his shirt, down to more simple wishes, such as decent acting, coherent direction, character development, or actual production values. Plagued by film school effects such as freeze frames to show moments of emotional distress, and obvious influences ranging from My Own Private Idaho to Terminator 2, this film failed on almost every level to engage the audience. After the first twenty minutes of valiantly trying to take it seriously, the audience collectively threw up it's hands and just started to enjoy the inherent crappiness of the film. I could be upset that I paid nine bucks to see it, and it was two hours I'll never get back, but on the other hand, it was an entertaining two hours I'll never get back. This would have been a classic Mystery Science 3000 episode.",0
"A quick, funny coming-of-age matinée romp appealing to the underdog aldolescent in us all. It functions, in effect, as a vehicle for Justin Long who has subsequently erupted onto our screens in the fourth Die Hard via PC vs Mac ads, Dodgeball and The Break Up. He's funny, earnest and young - a big career ahead.<br /><br />A town's worth of college wannabes find a fake website Bartelby (Long) has set up to delude his judgemental parents and descend on the 'college' like it were a short notice Facebook party. Lewis Black summises the anarchic philosophy as a stand-in Dean - Long's delinquent friends provide support for the subterfuge and consequent appeal to grander traditions of education and friendship (Adam Herschman deserves special mention for his never-flagging slapstick contribution). Well executed, feelgood and instantly forgettable. 4/10",0
"I quite enjoyed The Wrecking Crew (1999), which was the last of the three films in this series (the first being Urban Menace (1999) which I've yet to see). I know it was baaaaad, but the three leads did a pretty decent job, all things considered.<br /><br />This, however, was truly atrocious. Ice-T was dreadful, and he's the producer! Can't say I've ever heard of Silkk The Shocker (who apparently never learnt how to spell), but his performance was one of the worst I've ever seen in a movie.<br /><br />Miss Jones did pretty well in her small role, though she later went on to make some atrocious, racist ""jokes"" on her radio show after the SE Asian tsunami (plus other occasions sadly). Way to go, girl...<br /><br />No-one else comes out with any credit. Strangely, TJ Storm and Ernie Hudson (who are both pretty bad here) are far better in The Wrecking Crew, which was made, along with Urban Menace, at the same time as Corrupt. How that works, I don't know.<br /><br />I'm going to try the Ice-T commentary now, to see whether he apologises for the film, or tries to make us think it's a great piece of film-making.",0
"I wasn't so impressed with this film, finding it quite tiresome and plain. The plot line was interesting, a kid creating his own college and enrolling hundreds of kids, but the laughs were few and far between. The jokes weren't really funny and i didn't bust a gut at any of the scenes. The characters weren't intriguing and I didn't feel for any of them, even the dawky, fat kid with glasses who tried to enter the frat group. It was a good first watch, but it didn't blow me away and its not one that I would recommend. Comparing it to other films in the same genre, ie, American Pie is just cruel, because there is a film which was laugh-a-plenty. This ACCEPTED failed to raise a smile!",0
"Inane, awful farce basically about a young man who refuses to conform or better uses non-conformity to attain his objectives-fool his parents into thinking that he is attending a college. Truth is that this jerk has been rejected by every school he has applied to. After viewing this junk, you will see why.<br /><br />What a ridiculous name- South Hampton Institute of Technology. You don't have to be a rocket scientist to figure out the initials of this school of nonsense. Problem with these type of films is that in the end, the non-conformist becomes the accepted mode.<br /><br />Let's step back to the world of reality and call this film what it really is- excessive manipulative junk!",0
"I see absolutely nothing funny---even remotely funny---in this stupid movie. An unrealistic, silly, ridiculous idea--just completely ridiculous. Hard to believe that the main character, who seems so articulate, intelligent and imaginative, would not be accepted to any college. Even more difficult to believe is that no one shut the place down. The actors portrayed characters straight out of Characterville. We have seen their lot many a time over in many films. Nothing new here. I found it on late night TV, and since there was really nothing else on, I watched the whole boring, stupid film. What a total waste. Maybe if you are a teenager, you may find it amusing. Films are made for an immature mind, so teens, go for it. The rest, no way.",0
"Let me start by saying that there's really no reason to watch this movie. I only sat through it because I was trying to kill some time before going to work.<br /><br />Basically, it's your typical sophomoric ""comedy"" aimed at the teenage set. There's nothing remarkable about it other than the complete ridiculousness of the story, not to mention that there are plot holes big enough to sail a Carnival cruise-liner through. Obviously this isn't supposed to be a realistic movie, it's supposed to be funny. Sadly, it mostly fails on that count as well. I must admit that I laughed a few times, but mainly in a ""holy sh*t, I can't believe how stupid this is"" kind of way.<br /><br />If you never see this movie you're not missing a thing.",0
"Seriously, I don't understand how Justin Long is becoming increasingly popular. He either has the best agent in Hollywood, or recently sold his soul to Satan. He is almost unbearable to watch on screen, he has little to no charisma, and terrible comedic timing. The only film that he has attempted to anchor that I've remotely enjoyed was Waiting... and that is almost solely because I've worked in a restaurant. But I digress. Aside from it's terrible lead, this film has loads of other debits. I understand that it's supposed to be a cheap popcorn comedy, but that doesn't mean that it has to completely insult our intelligence, and have writing so incredibly hackneyed that it borders on offensive. Lewis Black's considerable talent is wasted here too, as he is at his most incendiary when he is unrestrained, which the PG-13 rating certainly won't allow. The film's sole bright spot was Jonah Hill (who will look almost unrecognizable to fans of the recent Superbad due to the amount of weight he lost in the interim). His one liners were funny on occasion, but were certainly not enough to make this anywhere close to bearable. If you just want to completely turn your brain off (or better yet, don't have one) then maybe you'd enjoy this, but I can't recommend it at all.",0
"this movie was downright awful. most of the comedic scenes seem stale and trite, and possibly the funniest scene in the movie had already been given away in previews. the entire premise of the movie is so unbelievable and ridiculous its hard to really get into it. the actors themselves portray the most unrealistic characters. its not just the fact that the movies so hard to swallow, but its how they keep forcing it down your throat expecting you to dumb down and accept it. the plot itself is so shallow and easy to predict. boy somehow gets rejected from every school he applied to(i suppose he completely forgot about attending community college) and decides to create his own school for fellow rejects. all goes well for awhile until the validity of his school comes into question. all the while the dorky character manages to woo his beautiful neighbor into falling for him with his witty sarcasm, which apparently is a skill only he possesses. then comes the final struggle with the students somehow all bonding together and fighting for the survival of the school. of course the main character then persuades the state board of education to allow his school to stay alive with some ""inspirational"" speech. this movie would have been more fun to watch if i was under the age of 16 and still ignorant of all college matters and issues.",0
"Synopsis: Kid is not accepted into any colleges. He creates a ""college"" where he and his friends can party by using their parent's tuition money. <br /><br />Wow. A Paean to ignorance. <br /><br />If you believe that we're all OK, man, then this movie is for you. Furthermore, you must understand that:<br /><br />1. Kids have it all inside them--they just need to let it out.<br /><br />2. Teaching really stifles the innate creativity that everyone is born with. <br /><br />3. Someone else should pay for you to follow your passion. <br /><br />4. 300 teenagers can live together in harmony, as long as you take away those restrictive rules. <br /><br />5. Extemporaneous speeches are often much more convincing than a prepared presentation. <br /><br />6. If the Board of Education allows you to open a ""charter school"" with ""nontraditional teaching techniques,"" it's because they have your best interests at heart. (Not that they are willing to let go of low-functioning students who will end up working fast food anyways.) <br /><br />This movie is one in the college comedy genre, i.e. Animal House. It follows the pattern pretty closely. What's new here though, is a complete attack on higher education, not a parody of the bad elements. It's missing the sympathetic insider, a professor who embodies the worthwhile part of university life. <br /><br />This lack of balance will doom this film to the back rows of Blockbuster. It is so one sided, that I wondered if it was an ironic self-referential take on the whole genre--for about one minute. The movie has no deep meaning, no layers, no introspection. It's as if they let some kids who never went to class do what comes naturally. And what is natural is what the name of the school is: S***. <br /><br />(Never thought I'd say this: Go see something with Will Farrell instead. His comedies can be surprisingly sophisticated.)",0
"The most accurate description of how Billy Crystal fairs in ""My Giant"" is to say that this movie is to his career as ""Ishtar"" was to Warren Beaty's - it didn't ruin it, but it slowed it down.......a lot. Crystal should know the three golden rules of Hollywood: 1) never play opposite a kid 2) never play opposite an animal 3) never play opposite someone that is almost 3 feet taller than you, is as innocent as a kid and ""acts"" like an animal.<br /><br />What is this story? A comedy? I guess, but I didn't laugh, except at the scenes where Crystal is on his own and not burdened with his (what-is-her-role-in-this-movie) ex-wife or the afore-mentioned Giant. Did I mention there's also a kid in this film? Well, forget about him. The son is brought in to make us feel sorry for Crystal, and we do, but for the actor, not the character. Billy Crystal is a funny man. If you don't believe me, watch him in old episodes of ""Soap"" or ""Saturday Night Live."" Go rent ""City Slicker"" or ""Running Scared"" or ""When Harry Met Sally.""<br /><br />""Giant"" is more ho-hum than fee-fi-fo-fum.<br /><br />",0
"This is one of the most predictable movies I have ever seen. And this supposed to be funny..... Boring, boring, boring. Find the fast forward button at your remote and use it... I can`t say I laughed once, and the only good feeling this movie gave me was relief when it ended.",0
"I'm still laughing- Not! I'm still asking my myself what the point was. I barely got a chuckle, this movie sucks. It tries to be charming and touching, but it turns out stupid. I do not recommend it.",0
"The most positive points in this film were the credits (text style) and some moments in Ice-T's acting. The story-line; two rival gangs having to fight it out, with the sub-plots of betrayal, power and change are well worn plots but in this case painful(very) to wade through. The decrepit scenery, which added slight believability in places, and questionable lighting, constantly distracted from any interest/identification with the characters (the shine off of the actress's forehead/nose was blinding, not to mention other scenes with the same problem.) Not even half way into the film I wanted to know more about how and why it came about as opposed to what was going on on screen. A disappointment if you have seen Ice-T in other roles. Kudos to other actors/actresses who seemed to get into their roles despite the weak direction; Corrupt's side kick and the other restaurant worker.",0
I saw this movie a while ago and I was looking forward to it. My biggest problem was having seen the trailer I was expecting a very stylish marshal arts movie with plenty of action and maybe a bit of plot to think about along the way. I was sorely disappointed as it would seem that once you have seen the trailer there is nothing else worth watching (if what you are expecting is as described above). My girlfriend at the time gave up half way through and whilst I continued to watch in the hope that something interesting might happen... nothing did. I found no attachment or real interest in any of the characters. I would say just don't bother unless you have a few hours of your life that you don't really care about losing.,0
"Since this show was changed from TSS (the screen savers) to AOTS (attack of the show)it has gone down hill. TSS with Yoshi and Kevin Rose Alex... etc. Made the show awesome, then they got fired from TSS for an unknown reason. When the show switched to AOTS, it became less about computers, and more about gaming and magazines. It also promoted bands that nobody had heard of, or cared about. Finally I couldn't watch it anymore once Kevin Rose left. He kept it interesting, but he went off to do his own thing, which is good. Kevin Rose now has several online pod casts, and shows, etc on the REV 3 network. Check it out. REV3.com I think, you can get to it by going to www.systm.org. If you want a real tech show rather than aots, then go watch Kevin Roses shows or listen to the tWit podcast.<br /><br />J<",0
"This show is what happened to The Screen Savers after G4 got its hands on it, taking it from a useful source of computer-related information to a show that had as its high point the shoving of a miniature web server up someone's posterior.<br /><br />As G4's ratings plummeted, they moved away from their original target audience, gamers, to generic hormone-driven young men, adding eye candy to the staff and a sex advice segment. Now even the gamers who applauded the show initially are turning away in disgust. I look forward to the show's, and the network's, overwhelmingly overdue and well-deserved demise.",0
"As a flagship show, Attack of the Show (AOTS) is endemic of the larger fall of G4 TV; it is a show (and a station) that has fallen so far that it parades sex to try and cover its glaring faults. Its predecessor, The Screen Savers, was a venue for troubleshooting technology problems and scouting out the latest and greatest in technology. It was a nice show with a likable staff and it was fun to see some of the modding and other experiments the crew could put to together.<br /><br />The acquisition of TechTV by G4 bothered some longtime fans of the station, but early returns were actually promising. The emphasis on gaming was a nice addition and I really enjoyed a lot of the coverage of E3 and other big entertainment events.<br /><br />Unfortunately, AOTS now stands as but a shell of its former self. Those overseeing the channel have shifted the focus of the channel away from technology and gaming and toward anything that might elicit drool from young adult men. The result is that AOTS spends as much time parading Olivia Munn or touting the adult film industry as it does covering games. It is so bad it is practically unwatchable.<br /><br />While some may get puerile joy out of this sort of thing, those who genuinely enjoy gaming may wonder where the good coverage went. Equally troubling, young gamers who might tune into G4 thinking their getting gaming - that active gaming group between 10-15 - are instead being fed things aimed toward a more mature audience. On a channel like HBO or Cinemax, things like that are expected. On G4, it's tragic.<br /><br />At least SpikeTV, another male-aimed channel, has good programming like CSI. AOTS, and G4, has very little good left to offer.<br /><br />Too bad, really.",0
"This meandering tale of mob revenge is simply not very interesting, even with Ed McMahon in a ripe role as the chief heavy. Jim Brown kicks ass effectively, Gloria Hendry proves again that she can bring life to even the poorest roles, and Brock Peters is decent as The Cop Who Plays By the Book. It's still dull and badly constructed, and even the print shown on cable is now emasculated of its original James Brown score.",0
"I rented this movie primarily because it had Meg Ryan in it, and I was disappointed to see that her role is really a mere supporting one. Not only is she not on screen much, but nothing her character does is essential to the plot. Her character could be written out of the story without changing it much.",0
"""D.O.A."" is a non-thrilling thriller from directors Rocky Morton and Annabel<br /><br />Jankel. The acting is okay and the screenplay is pretty bad. This movie also has some moments which will make you laugh at how stupid the scenes of violence<br /><br />are. For example, someone is shot near a window. We then see from outside<br /><br />the building what looks like that person jumped. I laughed my head off when this happened. This movie tries hard, but ultimately fails. Only watch this movie<br /><br />when you have no other choice.<br /><br />My Critique: **<br /><br />Rating: [R]<br /><br />Rating Reasons: Violence and language.*<br /><br />*There was no rating reason available due to its age.",0
"POSSIBLE SPOILERS --<br /><br />I love Dennis Quaid and I like Meg Ryan. I was looking forward to seeing them together, being married and all, I wanted to see their on-screen chemistry. Okay, that being said, I guess the fact that they are actors, their off-screen relationship didn't have to permeate their performances, especially with this script.<br /><br />How stupid can a professor be to glue himself to anyone. I don't remember the original, but I can only assume that O'Brien probably was handcuffed to his leading lady, probably in a more inevitable way. If I were ""bonded"" to someone I'd be pretty angry. The crush I would have would definitely have dissipated quickly. Meg showed not even a little annoyance only slight surprise. Dennis would have to take me kicking and screaming. That whole section of the movie was so horrible -- especially Meg having to go to the bathroom (#2) between dumpsters in the dark at night. Ewww. No f****ing way! <br /><br />What's with Dennis socking every single suspect in the movie. Sock first ask questions later. Not once, not twice but too many times -- I could have kept count if I were so inclined. <br /><br />The most interesting part of the movie was Nick and his family drama. Too bad that couldn't have become more of the plot. The assumed off-screen drama leading up to this tragedy. I think it could have been written in without distracting from Dex' quest. <br /><br />My blame lies with the writer of this screenplay. Unless the director and others doctored it up so much that it's unrecognizable.<br /><br />I won't even get into the real reason poor Dex was murdered. How ludicrous is that. Even when Dex confronted the real killer and the reason was explained, (a true ""film noir"" moment) everyone on screen seemed bored. Oh, _____ happened. Oh. (yawn) ""Dex even says this is a silly reason for a triple murder. Oh the tension, you could cut it with a spoon.<br /><br />If anyone but Dennis had been in this movie, I'd have to give it 1/2 star (only because I really have seen worse), but in this case 1 1/2 stars.<br /><br />For Dennis and Meg stars, see ANYTHING ELSE.",0
"This review contains a partial spoiler.<br /><br />Shallow from the outset, 'D.O.A.' at least starts as if it might be a slick, entertaining piece of nonsense like Fincher's 'The Game'. It's central character(Dennis Quaid) suffers from a nightmarish sequence of events that appear to be setting up a twisted and cunning thriller. But the plot rattles along at too great a pace, leading to a dramatic twist not half way through, when the character learns that he has been poisoned and has only 1-2 days to live. And this, simply, is too big a twist to add casually to a story. Once this has happened, the film's only chance of success is if it treats the psychology of someone in this situation as its principal, indeed, its only subject matter: but 'D.O.A.' continues as if this was just a normal revelation like any other you might usually encounter in a thriller. The problem is two-fold: firstly, Quaid's actions don't convince as what someone is his situation would be likely to do; and secondly, even if they did convince, it's hard to care about what happens next when the most significant point of plot has already been prematurely resolved. The rest of the film is pretty standard fare for a film of this sort, but made more tedious than usual by the character's slightly-treated predicament, which logically dwarfs the events the film is interested in. Dennis Quaid, in the lead role, doesn't convince either as a burnt out professor or as a man who is destined to die: Meg Ryan is, as often, ditzy and annoying. Another negative feature is the ugly 80s soundtrack. Watch 'The Game' instead, which from similar roots remains tight and character-driven, whereas 'D.O.A.' drifts into developments that only undermine its own premise. As the premise is itself quite intriguing, it's a shame to see it drowned in a surplus of over-cooked plot.",0
"Interesting plot but painfully dull. The script lacks... lacks acting. To me this film compares with ""Made for TV"" type movies. I was lucky to survive the film without falling asleep in my popcorn. I watched this film with my family. It is fairly safe to watch with your kids. (only 1 semi sex scene)If you wish to see a young Meg Ryan...check out this movie. Very 80-ish. You will like this movie if you like the combination of depressed people at Christmas, booze, super glue and tar. Or maybe you are like me... and have have a higher standard for acting in films. However I did like the way the movie began and ended! Mark.",0
"I'm the type of guy who loves hood movies from New Jack City to Baby Boy to Killa Season, from the b grade to the Hollywood. but this movie was something different. i am no hater and this movie was kinda enjoyable. but some bits were just weird. well the acting wasn't to good, compared to Silkk The Shockers performance in Hot Boyz (quite good) and Ice-T in new Jack and SVU (great). the scene where Corrupt (Ice-T) kills the wanna be Jamaican dude he says something and lights himself on fire burning both Ice-T and the other dude, this kills the Jamaican, however Ice-T is unharmed, very similar to Ice's other movie Urban Menace (which stars both of these actors) were Snoops character is supernatural, however after this there is nothing suggested that Corrupt is like a demon. When MJ (Silkk) gets stabbed at first he struggling but after that he fights normally and was stabbed in the thigh-WITH OUT BLOOD. and when MJ confesses killing a cop cos the cop was beating up his friend Benny was weird, Benny isn't introduced in this movie and the scene isn't in the film. it does hold weight to the fact why Corrupt wants to kill MJ but is still makes u scratch your head. wen Jody writes a letter to Miss Jones character explaining what happened to them afterwords doesn't mention what happen 2 other main characters MJ and Lisa. the film did show the horror and poverty of the ghetto-which plagues the lives of Latinos and Blacks word wide-was a good part of the film, even though the clip of the projects was re-used thousands of times. and the scene where Miles kills the Latino brother by crashing his bike at full speed (not wearing a helmet) and running into my Latino brothers car would of killed him. the movie was similar to the film Urban Menace and half the actors were in both of these movies as well as the production team. it was OK tho. but me being from poverty i love hood films, however if u don't love em like i do Don't WATCH IT. only thing saving me from walking out is it reminded me of the first movie i made which was made with 100 dollars, and my love of the genre.<br /><br />Nathaniel Purez",0
"I'm a fan of the 1950's original and about 20 minutes into this remake I started to think this was going to be as good as the original but it wasn't. The motive for the murders was incredibly stupid. Two of the lovers in the movie turn out to be brother and sister-excuse me while I barf. The main character stops in the middle of the movie to have sex which doesn't make sense considering the situation he's in. If the film makers wanted a sex scene they should have put it earlier in the movie before the main character (Dexter played by Dennis Quaid found he's about to die and that he's accused of a crime. There is a reason for where the sex scene is at. Early in the movie Dexter isn't living life to the fullest so he's not interested in sleeping with Meg Ryan. I still feel it would make more sense for the sex scene to have either been cut or earlier in the film and the two siblings not to have been lovers.<br /><br />One of the dumbest parts of the movie involves a gun fight, a couple people getting killed and one person being run over all within 15 yards of a crowded carnival and yet NOBODY AT THE CARNIVAL NOTICES!!! Also in the scene is the tar pits the university where the movie takes place is built on. If you fall into the tar you sink to the bottom and in a matter of seconds. Not only is it hard to believe stuff would sink that fast in tar, but more importantly who builds a university on tar pits. I would say more about how stupid the end of the movie is but I don't want to put a spoiler in my post.",0
"Great story and great lead actors (Quaid and Ryan) but the movie suffers from bad directing,bad screenplay and bad script.The lead actors do their part but could not save the movie at all.Too bad because this could have been a good 80's style Hitchcock suspense/mystery/thriller.Ryan looked so young and fresh in this one though.An ok look for big Ryan fans.....",0
"Rudolph Maté's film from 1950 is given a revamp for the 80's, Dexter Cornell(Dennis Quaid) is a university lecturer who used to have a successful writing career, but thats now gone down the tubes along with his marriage. The initial exposition plants the notion in the viewers mind that everybody has something against him, so when the revelation comes that he has been poisoned, we are not that surprised, unless of course you are familiar with the original. Dexter after being told he has less than 48hrs to live, decides to trace back his steps with the help of one of his students Sydney Fuller(Meg Ryan), but they find they have many obstacles in their way.<br /><br />The film begins promisingly in black and white, as Dexter staggers in the rain towards the local police station where he wishes to report a murder...his own, but the Huey lewis style 80's beat that accompanies this scene only serves to remove any sense of tension and tells the viewer that this is going to be pretty bad, its only a question of how bad? Sure enough we are soon using the old flashback medium, but now the film resorts to full Technicolor. There are some brief homages to Noir, as the embracing couple stand in front of a venetian blind, but there's really nothing here to recommend it, the performances are awful, Ryan in particular doing her usual dizzy blonde with a cutesy pie smile routine. The film is a lazy attempt to put some unneeded ooomph into an already fine movie premise, obviously trying to cash in one the Body Heat audience, the seeming results are undoubtedly aimed at a teen audience and to be sure, they are welcome to it. 4/10",0
"DANGER: Watch for falling spoilers...<br /><br />Boy, was this a bad movie. I know that they were going for a ""true love conquers all"" kind of thing, but about all this film conquered was about 3(which felt more like 9) hours of my afternoon which I will never get back. The movie is about two young lovers named Kai and Gerta who live in a remote town in a fantasy world. Kai is the much-abused bellboy at a hotel owned by Gerta's father. At first Gerta ignores Kai's advances but she eventually warms up to him much to the disgust of (You Guessed It!) Gerta's father. As if this obstacle wasn't enough to overcome, an evil snow queen shoots a shard of glass in Kai's eye and he becomes a mean person treats Gerta poorly. Kai is eventually taken to the Snow Queen's fortress (Which is the same set as the hotel just covered in ice, because the good people at Hallmark like to go all out) and Gerta sets out on a mission to get Kai back. Along the way she runs into the 3 other seasons that are evil in their own special way, but Gerta escapes them with the help of some dull and forgettable characters she meets along the way. (All the while you will want to turn it off, but can't force yourself to do it. It's probably the most evil and most effective spells cast by the Snow Queen) Anyways, I will spare you from the ending because anything you can think up in your head right now is probably better then how they ended it. So, in conclusion, the Snow Queen is an incredibly boring movie, which takes the fan out of fantasy.",0
"""The Snow Queen"" is based on the famous and very beautiful fairytale by Hans Christian Andersen, about a girl, Gerda, who goes on a dangerous journey to rescue her friend Kai from the clutches of the Snow Queen. This adaption attempts to capture that story's sense of adventure and luminously intricate imagery through lavish sets and production design, but fails on a number of counts.<br /><br />Like so many Hallmark productions, the potential of the story is completely undercut by heavy-handed scripting and direction. The two actors playing Gerda and Kai are blandly pleasant but forgettable; Bridget Fonda as the Snow Queen looks the part but is otherwise miscast for the role. There's a notable lack of dramatic tension to this meandering three-hour miniseries. At least some of the pacing problems can be attributed to the addition of filler scenes that add very little to the original story, particularly in the opening hour that introduces the main characters.<br /><br />That said, ""The Snow Queen"" would be just about ideal for pre-teens with a liking for fantasy and a bit of patience. It's great eye-candy without being scary, and the acting is pitched at the sort of pantomime over-the-top level that spells out the storyline in very, very bold text. Just make sure you read them Andersen's story too.",0
"Sometimes Hallmark can get it right - like The 10th Kingdom - but many of their fantasy films plod, and this falls into the latter category. The version I saw may have been cut (a demon [?] shown in the trailer and publicity stills didn't appear), but anything that made the movie shorter can only be a blessing.<br /><br />POSSIBLE SPOILERS IF YOU ARE UNFAMILIAR WITH THE ORIGINAL FAIRY TALE:<br /><br />Anyway, the film updates the story to the early part of the 20th Century (?), and makes Gerda and Kay (here called Kai - being a Lexx fan, I kept expecting him to say, `The Dead do not solve puzzles') 18 year olds. Hans Christian Andersen's basic story is followed: the boy gets a shard of ice in his eye, goes bad, is taken off by the Snow Queen to solve a puzzle in her palace and Gerda goes to find him, having various adventures on the way.<br /><br />As the two main characters are older than in the original, a lot of time is spent getting them together and `in love'. Unfortunately, I was never convinced that they were particularly in love, and certainly not enough in love to make sense of Gerda's quest. By the time the main plot kicks in, the movie's pace has slowed to a crawl. Alas, when Gerda begins her search for Kai, it only manages to pick up the pace to a leisurely stroll.<br /><br />There are a few odd additions to the story that seem to go nowhere. At the start of the film the Snow Queen kills Gerda's mother, but no explanation for this is given. A polar bear living in the Snow Queen's palace is more than he seems (though this is possibly because the producers realised that the bear's feelings towards the Snow Queen would be OK in a Fairy Tale, but not in a modern film). Again, this is never explained. Also, hints that the Snow Queen has an erotic desire for Kai are dropped, but never followed through. The script is also full of anachronisms that really jar you out of the `fairy tale' mood.<br /><br />The production looks good, though there is evidence of penny-pinching: the Snow Queen's palace is the hotel where Gerda and Kai lived covered in ice. The three main characters are played with varying degrees of success: Kai comes across as bland as does Gerda initially, but once she sets off to find Kai you warm to her. Bridget Fonda looks great as the Snow Queen, but seems to be in a different movie to everyone else.<br /><br />Ultimately, the film is unsatisfying. It looks good, but drags and lacks magic.",0
"This 3-hour made-for-TV miniseries came home with us from Blockbuster's this weekend. The production company clearly spent a lot of money on sets, costuming (Bridget Fonda, especially), and special effects (including a great Jim Henson talking polar bear & reindeer). They should have spent a bit more money getting a coherent script. The story line was so loose that it really never came together. One can overlook Irish-accented Germans, but not herky-jerky storytelling. With senseless loose ends which included a special guest appearance by the Devil, this one is certainly not destined to be a Christmas Classic. A shame that they wasted good performances by the two female leads.",0
"For all intents and purposes, Showtime was the worst movie I have ever seen.<br /><br />Why? Because having Deniro in the cast adds immediate credibility and makes you want to watch the movie. I had also made the mistake of watching 48 Hours and Beverly Hills Cop recently before seeing Showtime and for some strange reason thought Eddie Murphy was still funny. Well he's not. In fact it almost seems like he has been neutered. As I watched this movie I was in amazement that Deniro decided this was a good enough script to lend his name too. No chemistry between him and Murphy whatsoever. Horrible writing, horrible jokes, a movie that you THINK is supposed to be good can't get much worse than this. Not too long after sitting through the wretch that was Showtime I happened to watch National Security starring Martin Lawrence. The movie had its funny parts but wasn't that great. But still it was 20 times better than Showtime. Please if your a Deniro fan DO NOT WATCH THIS MOVIE!!",0
